id,z_id,lat,lng,description,created_at,direction,price,space_number,b_id,num_space,meter_type,g_pm_zone,g_subzone,g_zone,street
2353,455,42.349555,-71.072348,,2019-05-14 15:34:17.372445+00,North,0.25,"",3007,1,SINGLE-SPACE,"",0DA,DA,Stuart St.
2354,1001,42.349756,-71.078365,,2019-05-14 15:34:17.372445+00,South,0.25,"",3016,1,SINGLE-SPACE,"",0DA,DA,Boylston St.
2355,459,42.355259,-71.072482,,2019-05-14 15:34:17.372445+00,West,0.25,"",3018,1,SINGLE-SPACE,"",0DC,DC,Arlington St.
2356,461,42.354581,-71.072113,,2019-05-14 15:34:17.372445+00,West,0.25,"",3027,1,SINGLE-SPACE,"",0DC,DC,Arlington St.
2357,462,42.353868,-71.071782,,2019-05-14 15:34:17.372445+00,North,0.25,"",3032,1,SINGLE-SPACE,"",0DC,DC,Commonwealth Av.
2358,463,42.353322,-71.07399,,2019-05-14 15:34:17.372445+00,East,0.25,"",3054,1,SINGLE-SPACE,"",0DC,DC,Berkeley St.
2359,466,42.353585,-71.07412,,2019-05-14 15:34:17.372445+00,East,0.25,"",3058,1,SINGLE-SPACE,"",0DC,DC,Berkeley St.
2360,467,42.354028,-71.074198,,2019-05-14 15:34:17.372445+00,South,0.25,"",3064,1,SINGLE-SPACE,"",0DC,DC,Marlborough St.
2361,468,42.354113,-71.074372,,2019-05-14 15:34:17.372445+00,East,0.25,"",3072,1,SINGLE-SPACE,"",0DC,DC,Berkeley St.
2362,470,42.354058,-71.074509,,2019-05-14 15:34:17.372445+00,West,0.25,"",3092,1,SINGLE-SPACE,465,0DC,DC,Berkeley St.
2363,471,42.354785,-71.074673,,2019-05-14 15:34:17.372445+00,South,0.25,"",3102,1,SINGLE-SPACE,"",0DC,DC,Beacon St.
2364,476,42.353945,-71.074547,,2019-05-14 15:34:17.372445+00,South,0.25,"",3168,1,SINGLE-SPACE,"",0DC,DC,Marlborough St.
2365,477,42.359626,-71.070855,,2019-05-14 15:34:17.372445+00,West,0.25,"",3183,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2366,478,42.352936,-71.067732,,2019-05-14 15:34:17.372445+00,West,0.25,"",3184,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2367,480,42.355642,-71.071905,,2019-05-14 15:34:17.372445+00,West,0.25,"",3265,1,SINGLE-SPACE,"",0DD,DD,Beacon St.
2368,481,42.355862,-71.07096,,2019-05-14 15:34:17.372445+00,West,0.25,"",3270,1,SINGLE-SPACE,"",0DD,DD,Beacon St.
2369,482,42.356164,-71.069789,,2019-05-14 15:34:17.372445+00,West,0.25,"",3285,1,SINGLE-SPACE,"",0DD,DD,Beacon St.
2370,483,42.356275,-71.069542,,2019-05-14 15:34:17.372445+00,West,0.25,"",3288,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2371,484,42.35708,-71.069995,,2019-05-14 15:34:17.372445+00,West,0.25,"",3301,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2372,486,42.358867,-71.070806,,2019-05-14 15:34:17.372445+00,West,0.25,"",3327,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2373,487,42.359687,-71.070866,,2019-05-14 15:34:17.372445+00,West,0.25,"",3337,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2374,488,42.360664,-71.070764,,2019-05-14 15:34:17.372445+00,East,0.25,"",3351,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2375,489,42.36023,-71.070726,,2019-05-14 15:34:17.372445+00,East,0.26,"",3355,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2376,490,42.359275,-71.07068,,2019-05-14 15:34:17.372445+00,East,0.25,"",3366,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2377,493,42.358695,-71.070646,,2019-05-14 15:34:17.372445+00,South,0.25,"",3373,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2378,494,42.358365,-71.070535,,2019-05-14 15:34:17.372445+00,East,0.25,"",3378,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2379,496,42.357985,-71.07033,,2019-05-14 15:34:17.372445+00,East,0.25,"",3385,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2380,497,42.357736,-71.070207,,2019-05-14 15:34:17.372445+00,East,0.25,"",3388,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2381,498,42.35681,-71.069712,,2019-05-14 15:34:17.372445+00,East,0.25,"",3399,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2382,499,42.356302,-71.069433,,2019-05-14 15:34:17.372445+00,East,0.25,"",3407,1,SINGLE-SPACE,"",0DD,DD,Charles St.
2383,500,42.356323,-71.069105,,2019-05-14 15:34:17.372445+00,East,0.25,"",3408,1,SINGLE-SPACE,"",0DD,DD,Beacon St.
2384,502,42.357078,-71.065718,,2019-05-14 15:34:17.372445+00,East,0.25,"",3445,1,SINGLE-SPACE,"",0DD,DD,Beacon St.
2385,503,42.357388,-71.062824,,2019-05-14 15:34:17.372445+00,North,0.25,"",3451,1,SINGLE-SPACE,503,"","",Park St.
2386,504,42.357279,-71.062703,,2019-05-14 15:34:17.372445+00,North,0.25,"",3453,1,SINGLE-SPACE,504,"","",Park St.
2387,505,42.352597,-71.071103,,2019-05-14 15:34:17.372445+00,West,0.25,"",3470,1,SINGLE-SPACE,"",0DE,DE,Arlington St.
2388,506,42.352145,-71.073415,,2019-05-14 15:34:17.372445+00,East,0.25,"",3474,1,SINGLE-SPACE,"",0DE,DE,Berkeley St.
2389,507,42.352784,-71.073898,,2019-05-14 15:34:17.372445+00,West,0.25,"",3484,1,SINGLE-SPACE,"",0DE,DE,Berkeley St.
2390,508,42.351565,-71.075563,,2019-05-14 15:34:17.372445+00,East,0.25,"",3495,1,SINGLE-SPACE,"",0DE,DE,Clarendon St.
2391,509,42.352198,-71.076025,,2019-05-14 15:34:17.372445+00,West,0.25,"",3504,1,SINGLE-SPACE,"",0DE,DE,Clarendon St.
2392,510,42.350959,-71.077685,,2019-05-14 15:34:17.372445+00,East,0.25,"",3515,1,SINGLE-SPACE,"",0DE,DE,Dartmouth St.
2393,511,42.351624,-71.078168,,2019-05-14 15:34:17.372445+00,West,0.25,"",3521,1,SINGLE-SPACE,"",0DE,DE,Dartmouth St.
2394,512,42.349749,-71.082141,,2019-05-14 15:34:17.372445+00,East,0.25,"",3531,1,SINGLE-SPACE,512,0DE,DE,Fairfield St.
2395,514,42.350008,-71.082418,,2019-05-14 15:34:17.372445+00,West,0.25,"",3537,1,SINGLE-SPACE,"",0DE,DE,Fairfield St.
2396,515,42.349226,-71.084098,,2019-05-14 15:34:17.372445+00,East,0.25,"",3540,1,SINGLE-SPACE,"",0DE,DE,Gloucester St.
2397,517,42.34879,-71.085728,,2019-05-14 15:34:17.372445+00,West,0.25,"",3549,1,SINGLE-SPACE,"",0DE,DE,Hereford St.
2398,518,42.349582,-71.086203,,2019-05-14 15:34:17.372445+00,North,0.25,"",3560,1,SINGLE-SPACE,"",0DE,DE,Commonwealth Av.
2399,521,42.353416,-71.076447,,2019-05-14 15:34:17.372445+00,East,0.25,"",3582,1,SINGLE-SPACE,"",0DF,DF,Clarendon St.
2400,522,42.352667,-71.076255,,2019-05-14 15:34:17.372445+00,West,0.25,"",3593,1,SINGLE-SPACE,"",0DF,DF,Clarendon St.
2401,523,42.35346,-71.076679,,2019-05-14 15:34:17.372445+00,West,0.25,"",3604,1,SINGLE-SPACE,"",0DF,DF,Clarendon St.
2402,524,42.352132,-71.078263,,2019-05-14 15:34:17.372445+00,East,0.25,"",3616,1,SINGLE-SPACE,"",0DF,DF,Dartmouth St.
2403,525,42.352933,-71.078662,,2019-05-14 15:34:17.372445+00,East,0.25,"",3624,1,SINGLE-SPACE,"",0DF,DF,Dartmouth St.
2404,526,42.353577,-71.079123,,2019-05-14 15:34:17.372445+00,West,0.25,"",3633,1,SINGLE-SPACE,"",0DF,DF,Dartmouth St.
2405,527,42.352788,-71.078749,,2019-05-14 15:34:17.372445+00,West,0.25,"",3643,1,SINGLE-SPACE,"",0DF,DF,Dartmouth St.
2406,528,42.353647,-71.079327,,2019-05-14 15:34:17.372445+00,North,0.25,"",3653,1,SINGLE-SPACE,"",0DF,DF,Beacon St.
2407,529,42.353003,-71.081185,,2019-05-14 15:34:17.372445+00,East,0.25,"",3677,1,SINGLE-SPACE,"",0DF,DF,Exeter St.
2408,530,42.352234,-71.080768,,2019-05-14 15:34:17.372445+00,East,0.25,"",3688,1,SINGLE-SPACE,"",0DF,DF,Exeter St.
2409,531,42.351513,-71.080553,,2019-05-14 15:34:17.372445+00,West,0.25,"",3700,1,SINGLE-SPACE,"",0DF,DF,Exeter St.
2410,532,42.352312,-71.080954,,2019-05-14 15:34:17.372445+00,West,0.25,"",3712,1,SINGLE-SPACE,"",0DF,DF,Exeter St.
2411,533,42.351053,-71.082764,,2019-05-14 15:34:17.372445+00,East,0.25,"",3724,1,SINGLE-SPACE,"",0DF,DF,Fairfield St.
2412,534,42.351731,-71.083109,,2019-05-14 15:34:17.372445+00,East,0.25,"",3733,1,SINGLE-SPACE,"",0DF,DF,Fairfield St.
2413,535,42.352374,-71.083571,,2019-05-14 15:34:17.372445+00,West,0.25,"",3743,1,SINGLE-SPACE,"",0DF,DF,Fairfield St.
2414,536,42.351521,-71.083166,,2019-05-14 15:34:17.372445+00,West,0.25,"",3751,1,SINGLE-SPACE,"",0DF,DF,Fairfield St.
2415,537,42.35188,-71.085414,,2019-05-14 15:34:17.372445+00,East,0.25,"",3762,1,SINGLE-SPACE,"",0DF,DF,Gloucester St.
2416,538,42.351092,-71.085009,,2019-05-14 15:34:17.372445+00,East,0.25,"",3772,1,SINGLE-SPACE,"",0DF,DF,Gloucester St.
2417,539,42.350367,-71.084786,,2019-05-14 15:34:17.372445+00,West,0.25,"",3783,1,SINGLE-SPACE,"",0DF,DF,Gloucester St.
2418,540,42.351095,-71.085431,,2019-05-14 15:34:17.372445+00,North,0.25,"",3793,1,SINGLE-SPACE,"",0DF,DF,Marlborough St.
2419,541,42.351151,-71.085184,,2019-05-14 15:34:17.372445+00,West,0.25,"",3799,1,SINGLE-SPACE,"",0DF,DF,Gloucester St.
2420,543,42.350356,-71.084801,,2019-05-14 15:34:17.372445+00,North,0.25,"",3809,1,SINGLE-SPACE,"",0DF,DF,Commonwealth Av.
2421,544,42.351951,-71.085607,,2019-05-14 15:34:17.372445+00,North,0.25,"",3826,1,SINGLE-SPACE,"",0DF,DF,Beacon St.
2422,545,42.349994,-71.0862,,2019-05-14 15:34:17.372445+00,East,0.25,"",3844,1,SINGLE-SPACE,"",0EC,EC,Hereford St.
2423,546,42.350807,-71.08659,,2019-05-14 15:34:17.372445+00,East,0.25,"",3854,1,SINGLE-SPACE,"",0EC,EC,Hereford St.
2424,548,42.35112,-71.088169,,2019-05-14 15:34:17.372445+00,South,0.25,"",3888,1,SINGLE-SPACE,"",0EC,EC,Beacon St.
2425,549,42.350753,-71.089675,,2019-05-14 15:34:17.372445+00,East,0.25,"",3892,1,SINGLE-SPACE,"",0EC,EC,Beacon St.
2426,550,42.350584,-71.090287,,2019-05-14 15:34:17.372445+00,East,0.25,"",3901,1,SINGLE-SPACE,"",0EC,EC,Beacon St.
2427,551,42.350491,-71.090627,,2019-05-14 15:34:17.372445+00,East,0.25,"",3906,1,SINGLE-SPACE,"",0EC,EC,Beacon St.
2428,552,42.350724,-71.089522,,2019-05-14 15:34:17.372445+00,West,0.25,"",3941,1,SINGLE-SPACE,"",0EC,EC,Massachusetts Av.
2429,554,42.349319,-71.089053,,2019-05-14 15:34:17.372445+00,North,0.25,"",3952,1,SINGLE-SPACE,"",0EC,EC,Commonwealth Av.
2430,555,42.348778,-71.091374,,2019-05-14 15:34:17.372445+00,South,0.25,"",3971,1,SINGLE-SPACE,"",0EC,EC,Commonwealth Av.
2431,556,42.348336,-71.088302,,2019-05-14 15:34:17.372445+00,West,0.25,"",3998,1,SINGLE-SPACE,"",0EC,EC,Massachusetts Av.
2432,302,42.347824,-71.065645,,2019-05-14 15:34:17.372445+00,East,0.25,"",2003,1,SINGLE-SPACE,"",0CC,CC,Shawmut Av.
2433,303,42.34875,-71.06544,,2019-05-14 15:34:17.372445+00,East,0.25,"",2015,1,SINGLE-SPACE,"",0CC,CC,Tremont St.
2434,304,42.351199,-71.065499,,2019-05-14 15:34:17.372445+00,North,0.25,"",2036,1,SINGLE-SPACE,"",0CC,CC,Stuart St.
2435,306,42.352167,-71.06748,,2019-05-14 15:34:17.372445+00,West,0.25,"",2040,1,SINGLE-SPACE,"",0CC,CC,Charles St South.
2436,307,42.351711,-71.067877,,2019-05-14 15:34:17.372445+00,South,0.25,"",2045,1,SINGLE-SPACE,"",0CC,CC,Park Plaza.
2437,308,42.351721,-71.068433,,2019-05-14 15:34:17.372445+00,North,0.25,"",2050,1,SINGLE-SPACE,"",0CC,CC,Park Plaza.
2438,309,42.351549,-71.069489,,2019-05-14 15:34:17.372445+00,North,0.25,"",2057,1,SINGLE-SPACE,"",0CC,CC,Park Plaza.
2439,310,42.352009,-71.069799,,2019-05-14 15:34:17.372445+00,South,0.25,"",2060,1,SINGLE-SPACE,"",0CC,CC,Boylston St.
2440,311,42.352285,-71.068424,,2019-05-14 15:34:17.372445+00,South,0.25,"",2064,1,SINGLE-SPACE,"",0CC,CC,Boylston St.
2441,312,42.351294,-71.068425,,2019-05-14 15:34:17.372445+00,South,0.25,"",2068,1,SINGLE-SPACE,"",0CC,CC,Columbus Av.
2442,313,42.350995,-71.068734,,2019-05-14 15:34:17.372445+00,East,0.25,"",2070,1,SINGLE-SPACE,"",0CC,CC,Church St.
2443,314,42.350689,-71.06866,,2019-05-14 15:34:17.372445+00,East,0.25,"",2074,1,SINGLE-SPACE,"",0CC,CC,Church St.
2444,318,42.350392,-71.068827,,2019-05-14 15:34:17.372445+00,South,0.25,"",2076,1,SINGLE-SPACE,"",0CC,CC,Stuart St.
2445,321,42.348675,-71.069474,,2019-05-14 15:34:17.372445+00,West,0.25,"",2081,1,SINGLE-SPACE,"",0CC,CC,Arlington St.
2446,322,42.349816,-71.069698,,2019-05-14 15:34:17.372445+00,East,0.25,"",2085,1,SINGLE-SPACE,"",0CC,CC,Arlington St.
2447,323,42.34633,-71.070565,,2019-05-14 15:34:17.372445+00,East,0.25,"",2088,1,SINGLE-SPACE,"",0CD,CD,Berkeley St.
2448,324,42.346741,-71.070754,,2019-05-14 15:34:17.372445+00,East,0.25,"",2095,1,SINGLE-SPACE,"",0CD,CD,Berkeley St.
2449,325,42.346295,-71.070705,,2019-05-14 15:34:17.372445+00,West,0.25,"",2113,1,SINGLE-SPACE,"",0CD,CD,Berkeley St.
2450,326,42.346505,-71.071046,,2019-05-14 15:34:17.372445+00,West,0.25,"",2117,1,SINGLE-SPACE,"",0CD,CD,Berkeley St.
2451,327,42.347403,-71.071246,,2019-05-14 15:34:17.372445+00,West,0.25,"",2118,1,SINGLE-SPACE,"",0CD,CD,Berkeley St.
2452,328,42.348948,-71.071307,,2019-05-14 15:34:17.372445+00,South,0.25,"",2136,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2453,329,42.349116,-71.071104,,2019-05-14 15:34:17.372445+00,South,0.25,"",2138,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2454,330,42.349903,-71.070361,,2019-05-14 15:34:17.372445+00,North,0.25,"",2146,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2455,331,42.349595,-71.070733,,2019-05-14 15:34:17.372445+00,North,0.25,"",2149,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2456,332,42.348814,-71.071788,,2019-05-14 15:34:17.372445+00,East,0.25,"",2159,1,SINGLE-SPACE,"",0CD,CD,Berkeley St.
2457,334,42.348906,-71.072001,,2019-05-14 15:34:17.372445+00,West,0.25,"",2167,1,SINGLE-SPACE,"",0CD,CD,Berkeley St.
2458,335,42.348628,-71.071982,,2019-05-14 15:34:17.372445+00,North,0.25,"",2171,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2459,336,42.348247,-71.072446,,2019-05-14 15:34:17.372445+00,North,0.25,"",2178,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2460,337,42.347952,-71.072804,,2019-05-14 15:34:17.372445+00,North,0.25,"",2182,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2461,338,42.347147,-71.073827,,2019-05-14 15:34:17.372445+00,North,0.25,"",2194,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2462,340,42.346034,-71.074858,,2019-05-14 15:34:17.372445+00,South,0.25,"",2209,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2463,341,42.347277,-71.073307,,2019-05-14 15:34:17.372445+00,South,0.25,"",2228,1,SINGLE-SPACE,"",0CD,CD,Columbus Av.
2464,342,42.346055,-71.075255,,2019-05-14 15:34:17.372445+00,East,0.25,"",2253,1,SINGLE-SPACE,"",0CD,CD,Dartmouth St.
2465,343,42.346663,-71.075564,,2019-05-14 15:34:17.372445+00,East,0.25,"",2259,1,SINGLE-SPACE,"",0CD,CD,Dartmouth St.
2466,344,42.347877,-71.076423,,2019-05-14 15:34:17.372445+00,West,0.25,"",2268,1,SINGLE-SPACE,"",0CD,CD,Dartmouth St.
2467,346,42.334271,-71.079638,,2019-05-14 15:34:17.372445+00,East,0.25,"",2278,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2468,348,42.33465,-71.079195,,2019-05-14 15:34:17.372445+00,East,0.25,"",2280,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2469,349,42.336019,-71.07748,,2019-05-14 15:34:17.372445+00,East,0.25,"",2286,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2470,350,42.336562,-71.076753,,2019-05-14 15:34:17.372445+00,East,0.25,"",2289,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2471,351,42.336974,-71.076167,,2019-05-14 15:34:17.372445+00,East,0.25,"",2294,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2472,352,42.337075,-71.076034,,2019-05-14 15:34:17.372445+00,East,0.25,"",2296,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2473,353,42.337545,-71.075352,,2019-05-14 15:34:17.372445+00,East,0.25,"",2303,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2474,354,42.337961,-71.074821,,2019-05-14 15:34:17.372445+00,West,0.25,"",2308,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2475,356,42.339694,-71.072269,,2019-05-14 15:34:17.372445+00,East,0.25,"",2323,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2476,357,42.340093,-71.071662,,2019-05-14 15:34:17.372445+00,East,0.25,"",2328,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2477,358,42.34057,-71.070927,,2019-05-14 15:34:17.372445+00,East,0.25,"",2334,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2478,359,42.341568,-71.068881,,2019-05-14 15:34:17.372445+00,East,0.25,"",2337,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2479,360,42.341652,-71.068652,,2019-05-14 15:34:17.372445+00,East,0.25,"",2339,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2480,361,42.34188,-71.068189,,2019-05-14 15:34:17.372445+00,East,0.25,"",2344,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2481,362,42.342163,-71.067802,,2019-05-14 15:34:17.372445+00,East,0.25,"",2349,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2482,363,42.342403,-71.067478,,2019-05-14 15:34:17.372445+00,East,0.25,"",2355,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2483,365,42.34294,-71.066795,,2019-05-14 15:34:17.372445+00,East,0.25,"",2364,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2484,366,42.342063,-71.067369,,2019-05-14 15:34:17.372445+00,West,0.25,"",2382,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2485,367,42.341989,-71.068292,,2019-05-14 15:34:17.372445+00,West,0.25,"",2387,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2486,368,42.341636,-71.069014,,2019-05-14 15:34:17.372445+00,West,0.25,"",2392,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2487,369,42.341342,-71.069747,,2019-05-14 15:34:17.372445+00,West,0.25,"",2396,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2488,371,42.341143,-71.070242,,2019-05-14 15:34:17.372445+00,West,0.25,"",2402,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2489,374,42.339811,-71.072307,,2019-05-14 15:34:17.372445+00,West,0.25,"",2420,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2490,375,42.338661,-71.074031,,2019-05-14 15:34:17.372445+00,West,0.25,"",2422,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2491,376,42.338274,-71.074576,,2019-05-14 15:34:17.372445+00,West,0.25,"",2428,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2492,377,42.338219,-71.074653,,2019-05-14 15:34:17.372445+00,West,0.25,"",2429,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2493,378,42.337779,-71.075309,,2019-05-14 15:34:17.372445+00,West,0.25,"",2436,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2494,379,42.336963,-71.076439,,2019-05-14 15:34:17.372445+00,West,0.25,"",2441,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2495,380,42.336238,-71.077428,,2019-05-14 15:34:17.372445+00,West,0.25,"",2448,1,SINGLE-SPACE,"",0CE,CE,Washington St.
2496,991,42.341009,-71.070995,,2019-05-14 15:34:17.372445+00,East,0.25,"",2451,1,SINGLE-SPACE,"",0CE,CE,Pelham St.
2497,384,42.343503,-71.064602,,2019-05-14 15:34:17.372445+00,South,0.25,"",2454,1,SINGLE-SPACE,"",0CF,CF,East Berkeley St.
